time[s],setpoint[rad],velocity[rad]
 47.697500,1568.88025,1568.88086
 47.700000,1568.88025,1568.87854
 47.702500,1568.88025,1568.88831
 47.705000,1568.88025,1568.87756
 47.707500,1568.88025,1568.87756
 47.710000,1568.88025,1568.87537
 47.712500,1568.88025,1568.87952
 47.715000,1568.88025,1568.87952
 47.717500,1568.88025,1568.87622
 47.720000,1568.88025,1568.87622
 47.722500,1568.88025,1568.88794
 47.725000,1568.88025,1568.97449
 47.727500,1568.88025,1568.97449
 47.730000,1568.88025,1568.82275
 47.732500,1568.88025,1568.82275
 47.735000,1568.88025,1568.87805
 47.737500,1568.88025,1568.87793
 47.740000,1568.88025,1568.88721
 47.742500,1568.88025,1568.87976
 47.745000,1568.88025,1568.87976
 47.747500,1568.88025,1568.87793
 47.750000,1568.88025,1568.87720
 47.752500,1568.88025,1568.88708
 47.755000,1568.88025,1568.87939
 47.757500,1568.88025,1568.87805
 47.760000,1568.88025,1568.87585
 47.762500,1568.88025,1568.88892
 47.765000,1568.88025,1568.87805
 47.767500,1568.88025,1568.87622
 47.770000,1568.88025,1568.87622
 47.772500,1568.88025,1568.88831
 47.775000,1568.88025,1568.87915
 47.777500,1568.88025,1568.87585
 47.780000,1568.88025,1568.88867
 47.782500,1568.88025,1568.87903
 47.785000,1568.88025,1568.87903
 47.787500,1568.88025,1568.87769
 47.790000,1568.88025,1568.88843
 47.792500,1568.88025,1568.88843
 47.795000,1568.88025,1568.87903
 47.797500,1568.88025,1568.87756
 47.800000,8644.35059,1568.87573
 47.802500,8644.35059,1568.88867
 47.805000,8644.35059,5465.13574
 47.807500,8644.35059,7215.83691
 47.810000,8644.35059,8355.91602
 47.812500,8644.35059,8355.91602
 47.815000,8644.35059,8514.77344
 47.817500,8644.35059,8586.13379
 47.820000,8644.35059,8618.18359
 47.822500,8644.35059,8639.07324
 47.825000,8644.35059,8641.96875
 47.827500,8644.35059,8641.96875
 47.830000,8644.35059,8643.28809
 47.832500,8644.35059,8643.87695
 47.835000,8644.35059,8644.12891
 47.837500,8644.35059,8644.31152
 47.840000,8644.35059,8644.31152
 47.842500,8644.35059,8644.32520
 47.845000,8644.35059,8644.34277
 47.847500,8644.35059,8644.35156
 47.850000,8644.35059,8644.34961
 47.852500,8644.35059,8644.34961
 47.855000,8644.35059,8644.34570
 47.857500,8644.35059,8644.34570
 47.860000,8644.35059,8644.34961
 47.862500,8644.35059,8644.35547
 47.865000,8644.35059,8644.34961
 47.867500,8644.35059,8644.35547
 47.870000,8644.35059,8644.33301
 47.872500,8644.35059,8644.33301
 47.875000,8644.35059,8644.24609
 47.877500,8644.35059,8644.43750
 47.880000,8644.35059,8644.37207
 47.882500,8644.35059,8644.37207
 47.885000,8644.35059,8644.34375
 47.887500,8644.35059,8644.36035
 47.890000,8644.35059,8644.35547
 47.892500,8644.35059,8644.35547
 47.895000,8644.35059,8644.35156
 47.897500,8644.35059,8644.35156
 47.900000,8644.35059,8644.35645
 47.902500,8644.35059,8644.34668
 47.905000,8644.35059,8644.34863
 47.907500,8644.35059,8644.34570
 47.910000,8644.35059,8644.34668
 47.912500,8644.35059,8644.35449
 47.915000,8644.35059,8644.35449
 47.917500,8644.35059,8644.34668
 47.920000,8644.35059,8644.35645
 47.922500,8644.35059,8644.34668
 47.925000,8644.35059,8644.34766
 47.927500,8644.35059,8644.34766
 47.930000,8644.35059,8644.35547
 47.932500,8644.35059,8644.34668
 47.935000,8644.35059,8644.34766
 47.937500,8644.35059,8644.34766
 47.940000,8644.35059,8644.34766
 47.942500,8644.35059,8644.35547
 47.945000,8644.35059,8644.35547
 47.947500,8644.35059,8644.34766
 47.950000,8644.35059,8644.35645
 47.952500,8644.35059,8644.34766
 47.955000,8644.35059,8644.34766
 47.957500,8644.35059,8644.34766
 47.960000,8644.35059,8644.34766
 47.962500,8644.35059,8644.34766
 47.965000,8644.35059,8644.34766
 47.967500,8644.35059,8644.34766
 47.970000,8644.35059,8644.34766
 47.972500,8644.35059,8644.35645
 47.975000,8644.35059,8644.35645
 47.977500,8644.35059,8644.34766
 47.980000,8644.35059,8644.34766
 47.982500,8644.35059,8644.35547
 47.985000,8644.35059,8644.34863
 47.987500,8644.35059,8644.35547
 47.990000,8644.35059,8644.34766
 47.992500,8644.35059,8644.34766
 47.995000,8644.35059,8644.35547
 47.997500,8644.35059,8644.34766
 48.000000,6706.77100,8644.34766
 48.002500,6706.77100,8644.34863
 48.005000,6656.35986,8005.57471
 48.007500,6656.35986,7577.37744
 48.010000,6605.94922,7273.73730
 48.012500,6555.53809,7070.20361
 48.015000,6555.53809,6814.54639
 48.017500,6555.53809,6814.54639
 48.020000,6505.12695,6683.07666
 48.022500,6505.12695,6624.39111
 48.025000,6454.71582,6624.39111
 48.027500,6454.71582,6585.04443
 48.030000,6404.30469,6524.44141
 48.032500,6404.30469,6524.44141
 48.035000,6353.89355,6501.44482
 48.037500,6353.89355,6469.44336
 48.040000,6303.48291,6431.32666
 48.042500,6303.48291,6372.09033
 48.045000,6253.07178,6349.45508
 48.047500,6202.66064,6317.65234
 48.050000,6202.66064,6317.65234
 48.052500,6202.66064,6296.40967
 48.055000,6152.24951,6282.10693
 48.057500,6152.24951,6255.89844
 48.060000,6101.83838,6198.80615
 48.062500,6051.42725,6166.85938
 48.065000,6051.42725,6145.42432
 48.067500,6051.42725,6145.42432
 48.070000,6001.01660,6093.65771
 48.072500,5950.60547,6063.09277
 48.075000,5950.60547,6063.09277
 48.077500,5900.19434,6012.30420
 48.080000,5900.19434,5991.95508
 48.082500,5900.19434,5991.95508
 48.085000,5849.78320,5961.71680
 48.087500,5849.78320,5941.42676
 48.090000,5799.37207,5890.96289
 48.092500,5748.96094,5890.96289
 48.095000,5748.96094,5840.52246
 48.097500,5748.96094,5810.31348
 48.102500,5698.55029,5810.31348
 48.102500,5648.13916,5739.67676
 48.105000,5648.13916,5739.67676
 48.107500,5597.72803,5739.67676
 48.110000,5597.72803,5726.15576
 48.112500,5597.72803,5700.40527
 48.115000,5547.31689,5666.54395
 48.117500,5547.31689,5643.88818
 48.120000,5496.90576,5612.03076
 48.122500,5446.49463,5559.79492
 48.125000,5446.49463,5559.79492
 48.127500,5446.49463,5539.04492
 48.130000,5396.08398,5525.14502
 48.132500,5396.08398,5499.24609
 48.135000,5345.67285,5481.83008
 48.137500,5295.26172,5429.15088
 48.140000,5295.26172,5401.61963
 48.142500,5295.26172,5401.61963
 48.145000,5244.85059,5366.55078
 48.147500,5194.43945,5310.68408
 48.150000,5194.43945,5288.97461
 48.152500,5144.02832,5288.97461
 48.155000,5144.02832,5257.78271
 48.157500,5093.61768,5206.29004
 48.160000,5093.61768,5206.29004
 48.162500,5093.61768,5185.74512
 48.165000,5043.20654,5185.74512
 48.167500,5043.20654,5135.02197
 48.170000,4992.79541,5095.61035
 48.172500,4992.79541,5095.61035
 48.175000,4942.38428,5061.70850
 48.177500,4891.97314,5007.14307
 48.180000,4891.97314,4985.79590
 48.182500,4891.97314,4985.79590
 48.185000,4841.56201,4954.86279
 48.187500,4841.56201,4934.09277
 48.190000,4791.15137,4903.62646
 48.192500,4740.74023,4852.82080
 48.195000,4740.74023,4852.82080
 48.197500,4690.32910,4802.19482
 48.200000,4690.32910,4802.19482
 48.202500,4690.32910,4751.78467
 48.205000,4666.88037,4751.78467
 48.207500,4666.88037,4731.50732
 48.210000,4666.88037,4710.19971
 48.212500,4666.88037,4695.88672
 48.215000,4619.98340,4679.93311
 48.217500,4619.98340,4679.93311
 48.220000,4596.53467,4660.16260
 48.222500,4596.53467,4646.92383
 48.225000,4573.08594,4630.30664
 48.227500,4573.08594,4630.30664
 48.230000,4549.63770,4598.97021
 48.232500,4549.63770,4590.44092
 48.235000,4526.18896,4576.98242
 48.237500,4526.18896,4576.98242
 48.240000,4502.74023,4560.24170
 48.242500,4502.74023,4549.02051
 48.245000,4479.29150,4533.75781
 48.247500,4479.29150,4523.53613
 48.250000,4455.84326,4499.15967
 48.252500,4455.84326,4484.89111
 48.255000,4432.39453,4484.89111
 48.257500,4432.39453,4475.31250
 48.260000,4408.94580,4451.67480
 48.262500,4408.94580,4437.59180
 48.265000,4385.49756,4437.59180
 48.267500,4385.49756,4414.08789
 48.270000,4362.04883,4404.68701
 48.272500,4362.04883,4390.60205
 48.275000,4338.60010,4390.60205
 48.277500,4338.60010,4367.17285
 48.280000,4315.15137,4357.74219
 48.282500,4315.15137,4357.74219
 48.285000,4291.70312,4334.30713
 48.287500,4291.70312,4334.30713
 48.290000,4268.25439,4320.25146
 48.292500,4268.25439,4310.83398
 48.295000,4244.80566,4287.39453
 48.297500,4244.80566,4273.34521
 48.300000,4221.35742,4273.34521
 48.302500,4221.35742,4263.94141
 48.305000,4197.90869,4240.48145
 48.307500,4174.45996,4226.45654
 48.310000,4174.45996,4217.04346
 48.312500,4174.45996,4203.00342
 48.315000,4151.01123,4203.00342
 48.317500,4151.01123,4193.59082
 48.320000,4127.56299,4170.14062
 48.322500,4127.56299,4156.10596
 48.325000,4104.11426,4156.10596
 48.327500,4104.11426,4146.72266
 48.330000,4080.66553,4123.20215
 48.332500,4080.66553,4109.21680
 48.335000,4057.21704,4109.21680
 48.337500,4057.21704,4093.49634
 48.340000,4033.76855,4081.49805
 48.342500,4033.76855,4081.49805
 48.345000,4010.31982,4065.81396
 48.347500,4010.31982,4048.15454
 48.350000,3986.87134,4035.68262
 48.352500,3986.87134,4035.68262
 48.355000,3963.42261,4008.80347
 48.357500,3963.42261,3993.86401
 48.360000,3939.97412,3993.86401
 48.362500,3939.97412,3983.80249
 48.365000,3916.52539,3959.69360
 48.367500,3916.52539,3945.45044
 48.370000,3893.07690,3945.45044
 48.372500,3893.07690,3921.79541
 48.375000,3869.62817,3912.32495
 48.377500,3869.62817,3898.24854
 48.380000,3846.17969,3898.24854
 48.382500,3846.17969,3874.76465
 48.385000,3822.73120,3865.32715
 48.387500,3822.73120,3865.32715
 48.390000,3799.28247,3841.87500
 48.392500,3799.28247,3841.87500
 48.395000,3775.83398,3835.55151
 48.397500,3775.83398,3807.85962
 48.400000,3752.38525,3797.30225
 48.402500,3752.38525,3797.30225
 48.405000,3820.52637,3772.56958
 48.407500,3820.52637,3772.56958
 48.410000,3820.52637,3798.97461
 48.412500,3888.66724,3810.86792
 48.415000,3956.80811,3856.09058
 48.417500,3956.80811,3911.53711
 48.420000,4024.94897,3911.53711
 48.422500,4024.94897,3936.48608
 48.425000,4093.09009,4007.08496
 48.427500,4161.23096,4054.45312
 48.430000,4161.23096,4054.45312
 48.432500,4161.23096,4075.72510
 48.435000,4229.37207,4143.96777
 48.437500,4297.51270,4143.96777
 48.440000,4297.51270,4190.99463
 48.442500,4297.51270,4212.13037
 48.445000,4365.65381,4263.41406
 48.447500,4433.79492,4263.41406
 48.450000,4433.79492,4319.72168
 48.452500,4433.79492,4345.00879
 48.455000,4501.93555,4415.87256
 48.457500,4570.07666,4415.87256
 48.460000,4570.07666,4463.25342
 48.462500,4570.07666,4484.56396
 48.465000,4638.21729,4552.81055
 48.467500,4638.21729,4599.84570
 48.470000,4706.35840,4620.97314
 48.472500,4706.35840,4620.97314
 48.475000,4774.49951,4689.08740
 48.477500,4774.49951,4736.15576
 48.480000,4842.64014,4736.15576
 48.482500,4842.64014,4757.26904
 48.485000,4910.78125,4825.40967
 48.490000,4910.78125,4872.35400
 48.490000,4978.92236,4893.60156
 48.492500,4978.92236,4893.60156
 48.495000,5047.06299,4961.68506
 48.497500,5047.06299,4961.68506
 48.500000,5115.20410,5008.69922
 48.502500,5115.20410,5029.79688
 48.505000,5183.34521,5081.11084
 48.507500,5251.48584,5137.40283
 48.510000,5251.48584,5137.40283
 48.512500,5251.48584,5162.71240
 48.515000,5319.62695,5233.55957
 48.517500,5387.76758,5233.55957
 48.520000,5387.76758,5280.95557
 48.522500,5387.76758,5302.24512
 48.525000,5455.90869,5370.46924
 48.527500,5455.90869,5417.55176
 48.530000,5524.04980,5417.55176
 48.532500,5524.04980,5438.67188
 48.535000,5592.19043,5506.81934
 48.537500,5592.19043,5553.82617
 48.540000,5660.33154,5553.82617
 48.542500,5660.33154,5574.95898
 48.545000,5728.47266,5643.09375
 48.547500,5728.47266,5643.09375
 48.550000,5796.61328,5690.10742
 48.552500,5796.61328,5711.20752
 48.555000,5864.75439,5779.38037
 48.557500,5932.89551,5826.38623
 48.560000,5932.89551,5847.52588
 48.562500,5932.89551,5847.52588
 48.565000,6001.03613,5915.69434
 48.567500,6069.17725,5962.68652
 48.570000,6069.17725,5962.68652
 48.572500,6069.17725,5983.81982
 48.575000,6137.31787,6030.81104
 48.577500,6205.45898,6098.97900
 48.580000,6205.45898,6098.97900
 48.582500,6205.45898,6120.07764
 48.585000,6273.60010,6167.07422
 48.587500,6273.60010,6235.23584
 48.590000,6341.74072,6256.33740
 48.592500,6341.74072,6256.33740
 48.595000,6409.88184,6324.50146
 48.597500,6409.88184,6371.48926
 48.600000,6478.02295,6371.48926
 48.602500,6506.98975,6439.66699
 48.605000,6506.98975,6460.76611
 48.607500,6506.98975,6486.25146
 48.610000,6535.95703,6497.65625
 48.612500,6564.92432,6497.65625
 48.615000,6564.92432,6528.25098
 48.617500,6564.92432,6548.43652
 48.620000,6593.89160,6557.49561
 48.622500,6622.85889,6577.56885
 48.625000,6622.85889,6577.56885
 48.627500,6622.85889,6606.51074
 48.630000,6651.82568,6606.51074
 48.632500,6651.82568,6635.52441
 48.635000,6680.79297,6635.52441
 48.637500,6680.79297,6648.55469
 48.640000,6709.76025,6666.29248
 48.642500,6709.76025,6666.29248
 48.645000,6738.72754,6701.00537
 48.647500,6738.72754,6721.77490
 48.650000,6767.69482,6721.77490
 48.652500,6767.69482,6731.09082
 48.655000,6796.66162,6760.30469
 48.657500,6796.66162,6780.30566
 48.660000,6825.62891,6789.34473
 48.662500,6825.62891,6789.34473
 48.665000,6854.59619,6818.27197
 48.667500,6854.59619,6838.30811
 48.670000,6883.56348,6838.30811
 48.672500,6883.56348,6847.27148
 48.675000,6912.53076,6876.25684
 48.677500,6912.53076,6896.21826
 48.680000,6941.49756,6896.21826
 48.682500,6941.49756,6925.20752
 48.685000,6970.46484,6934.16895
 48.687500,6970.46484,6934.16895
 48.690000,6999.43213,6963.15918
 48.692500,6999.43213,6983.12158
 48.695000,7028.39941,6983.12158
 48.697500,7028.39941,6992.08936
 48.700000,7057.36670,7021.06885
 48.702500,7057.36670,7041.04053
 48.705000,7086.33350,7041.04053
 48.707500,7086.33350,7070.02197
 48.710000,7115.30078,7078.99023
 48.712500,7115.30078,7099.01172
 48.715000,7144.26807,7099.01172
 48.717500,7144.26807,7127.89209
 48.720000,7173.23535,7127.89209
 48.722500,7173.23535,7136.99609
 48.725000,7202.20264,7165.89453
 48.727500,7202.20264,7169.96387
 48.730000,7231.16943,7169.96387
 48.732500,7231.16943,7187.70068
 48.735000,7260.13672,7222.40674
 48.737500,7260.13672,7222.40674
 48.740000,7289.10400,7243.16602
 48.742500,7289.10400,7252.51611
 48.745000,7318.07129,7281.71191
 48.747500,7318.07129,7301.70361
 48.750000,7347.03809,7301.70361
 48.752500,7347.03809,7310.74365
 48.755000,7376.00537,7339.71387
 48.757500,7376.00537,7359.71143
 48.760000,7404.97266,7359.71143
 48.762500,7404.97266,7368.67139
 48.765000,7433.93994,7388.64648
 48.767500,7462.90723,7417.62646
 48.770000,7462.90723,7426.61084
 48.772500,7491.87402,7426.61084
 48.775000,7491.87402,7446.61279
 48.777500,7491.87402,7455.57666
 48.780000,7520.84131,7477.38916
 48.782500,7549.80859,7477.38916
 48.785000,7549.80859,7501.30908
 48.787500,7549.80859,7512.05713
 48.790000,7578.77588,7542.18701
 48.792500,7578.77588,7562.23389
 48.795000,7607.74316,7562.23389
 48.797500,7607.74316,7571.46729
 48.800000,7636.70996,7591.42188
 48.802500,7632.79150,7600.39648
 48.805000,7632.79150,7620.41455
 48.807500,7632.79150,7629.37354
 48.810000,7628.87305,7631.26123
 48.812500,7628.87305,7632.09277
 48.815000,7624.95410,7632.48047
 48.817500,7624.95410,7631.29834
 48.820000,7621.03564,7629.20508
 48.822500,7621.03564,7625.57617
 48.825000,7617.11719,7625.57617
 48.827500,7617.11719,7624.08936
 48.830000,7613.19873,7621.77881
 48.832500,7613.19873,7620.24170
 48.835000,7609.27979,7616.35889
 48.837500,7609.27979,7616.35889
 48.840000,7605.36133,7612.47168
 48.842500,7605.36133,7610.11670
 48.845000,7601.44287,7610.11670
 48.847500,7597.52393,7606.21875
 48.850000,7597.52393,7606.21875
 48.852500,7597.52393,7604.63232
 48.855000,7593.60547,7602.28418
 48.857500,7593.60547,7598.37061
 48.860000,7589.68701,7596.80176
 48.862500,7589.68701,7596.80176
 48.865000,7585.76807,7594.46631
 48.867500,7585.76807,7592.87939
 48.870000,7581.84961,7591.82129
 48.872500,7577.93115,7587.19580
 48.875000,7577.93115,7585.43506
 48.877500,7574.01270,7585.43506
 48.880000,7574.01270,7582.97168
 48.882500,7570.09375,7578.89111
 48.885000,7570.09375,7577.29736
 48.887500,7570.09375,7577.29736
 48.890000,7566.17529,7574.91309
 48.892500,7566.17529,7573.32471
 48.895000,7562.25684,7569.38477
 48.897500,7562.25684,7567.02832
 48.900000,7558.33789,7565.47021
 48.902500,7558.33789,7565.47021
 48.905000,7554.41943,7561.53516
 48.907500,7554.41943,7561.53516
 48.910000,7550.50098,7557.61475
 48.912500,7550.50098,7555.26416
 48.915000,7546.58203,7553.70850
 48.917500,7546.58203,7551.34961
 48.920000,7542.66357,7549.77393
 48.922500,7542.66357,7549.77393
 48.925000,7538.74512,7545.85742
 48.927500,7538.74512,7545.85742
 48.930000,7534.82666,7544.80029
 48.932500,7534.82666,7542.81836
 48.935000,7530.90771,7538.40625
 48.937500,7530.90771,7535.94873
 48.940000,7526.98926,7535.94873
 48.942500,7526.98926,7534.27686
 48.945000,7523.07080,7531.14111
 48.947500,7523.07080,7528.47070
 48.950000,7519.15186,7528.47070
 48.952500,7519.15186,7526.68604
 48.955000,7515.23340,7524.21631
 48.957500,7511.31494,7521.41602
 48.960000,7511.31494,7521.41602
 48.962500,7511.31494,7516.71973
 48.965000,7507.39600,7516.71973
 48.967500,7503.47754,7512.46289
 48.970000,7503.47754,7510.78223
 48.972500,7503.47754,7508.36914
 48.975000,7499.55908,7508.36914
 48.977500,7495.64062,7504.38330
 48.980000,7495.64062,7502.67822
 48.982500,7495.64062,7502.67822
 48.985000,7491.72168,7500.46533
 48.987500,7491.72168,7498.90283
 48.990000,7487.80322,7494.95752
 48.992500,7487.80322,7492.57861
 48.995000,7483.88477,7492.57861
 48.997500,7483.88477,7491.00830
 49.000000,7479.96582,7487.08594
 49.002500,7479.96582,7487.08594
 49.005000,7479.96582,7484.74316
 49.007500,7411.25293,7483.16016
 49.010000,7342.53955,7482.10840
 49.012500,7342.53955,7443.10645
 49.015000,7273.82666,7409.93750
 49.017500,7273.82666,7409.93750
 49.020000,7205.11328,7365.06494
 49.022500,7205.11328,7292.16406
 49.025000,7136.39990,7263.44580
 49.027500,7136.39990,7221.58936
 49.030000,7067.68701,7221.58936
 49.032500,7067.68701,7193.49121
 49.035000,6998.97363,7152.01953
 49.037500,6998.97363,7082.92236
 49.040000,6930.26074,7082.92236
 49.042500,6930.26074,7055.23242
 49.045000,6861.54736,7036.71191
 49.047500,6792.83398,6955.41260
 49.050000,6792.83398,6955.41260
 49.052500,6792.83398,6924.49902
 49.055000,6724.12109,6851.97021
 49.057500,6724.12109,6809.85303
 49.060000,6655.40771,6781.57129
 49.062500,6586.69482,6739.95850
 49.065000,6586.69482,6739.95850
 49.067500,6586.69482,6712.12012
 49.070000,6517.98145,6693.40674
 49.072500,6517.98145,6658.32959
 49.075000,6449.26807,6611.89697
 49.077500,6380.55518,6537.55664
 49.080000,6380.55518,6508.46680
 49.082500,6380.55518,6466.28125
 49.085000,6311.84180,6466.28125
 49.087500,6243.12891,6396.43164
 49.090000,6243.12891,6396.43164
 49.092500,6174.41553,6327.19043
 49.095000,6174.41553,6327.19043
 49.097500,6174.41553,6299.45654
 49.100000,6105.70215,6258.27051
 49.102500,6036.98926,6189.41650
 49.105000,6036.98926,6161.85596
 49.107500,6036.98926,6120.66260
 49.112500,5968.27588,6120.66260
 49.112500,5968.27588,6051.96289
 49.115000,5968.27588,6051.96289
 49.117500,5899.56299,6024.35010
 49.122500,5830.84961,6005.84668
 49.122500,5830.84961,5893.72559
 49.125000,5830.84961,5893.72559
 49.127500,5693.42334,5893.72559
 49.130000,5693.42334,5873.03516
 49.132500,5624.70996,5859.10010
 49.135000,5624.70996,5767.86426
 49.137500,5555.99707,5767.86426
 49.140000,5555.99707,5688.96338
 49.142500,5555.99707,5688.96338
 49.145000,5487.28369,5645.20215
 49.147500,5487.28369,5615.81006
 49.150000,5418.57080,5545.01904
 49.152500,5418.57080,5545.01904
 49.155000,5349.85742,5503.33496
 49.157500,5349.85742,5475.38965
 49.160000,5281.14404,5456.66602
 49.162500,5281.14404,5421.44287
 49.165000,5212.43115,5375.15967
